YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,8,9,7,OO,4640,N548CA,SLC,DFW,830,823.0,-7.0,33.0,856.0,156.0,168.0,126.0,989,1202.0,9.0,1206,1211.0,5.0,0,0,,,,,,
2015,7,24,5,WN,4124,N8611F,PIT,LAS,745,740.0,-5.0,13.0,753.0,275.0,260.0,243.0,1910,856.0,4.0,920,900.0,-20.0,0,0,,,,,,
2015,5,9,6,AA,2303,N4YUAA,PSP,ORD,1450,1448.0,-2.0,11.0,1459.0,239.0,237.0,218.0,1652,2037.0,8.0,2049,2045.0,-4.0,0,0,,,,,,
2015,11,30,1,B6,1142,N655JB,PBI,BDL,1302,1305.0,3.0,10.0,1315.0,165.0,161.0,144.0,1133,1539.0,7.0,1547,1546.0,-1.0,0,0,,,,,,
2015,6,20,6,UA,1747,N76529,EWR,LAX,1751,1747.0,-4.0,40.0,1827.0,372.0,390.0,318.0,2454,2045.0,32.0,2103,2117.0,14.0,0,0,,,,,,
2015,11,15,7,WN,5847,N456WN,IND,BOS,1605,1558.0,-7.0,9.0,1607.0,130.0,130.0,112.0,818,1759.0,9.0,1815,1808.0,-7.0,0,0,,,,,,
2015,8,15,6,WN,3462,N363SW,MCO,RIC,1725,1821.0,56.0,12.0,1833.0,115.0,108.0,92.0,667,2005.0,4.0,1920,2009.0,49.0,0,0,,0.0,0.0,31.0,18.0,0.0
2015,1,28,3,WN,1427,N345SA,BWI,FLL,1550,1750.0,120.0,11.0,1801.0,165.0,130.0,117.0,925,1958.0,2.0,1835,2000.0,85.0,0,0,,0.0,0.0,72.0,13.0,0.0
2015,10,9,5,WN,796,N729SW,10821,10994,2040,2206.0,86.0,24.0,2230.0,100.0,114.0,75.0,472,2345.0,15.0,2220,2400.0,100.0,0,0,,14.0,0.0,0.0,86.0,0.0
2015,7,4,6,AA,1737,N923US,MCO,CLT,1920,1912.0,-8.0,15.0,1927.0,109.0,106.0,77.0,468,2044.0,14.0,2109,2058.0,-11.0,0,0,,,,,,
2015,11,16,1,OO,5341,N920SW,DEN,RKS,1900,,,,,71.0,,,260,,,2011,,,0,1,B,,,,,
2015,10,19,1,EV,5439,N846AS,14814,10397,635,634.0,-1.0,4.0,638.0,101.0,96.0,79.0,551,857.0,13.0,916,910.0,-6.0,0,0,,,,,,
2015,7,11,6,WN,3093,N617SW,ATL,DTW,2015,2031.0,16.0,10.0,2041.0,125.0,105.0,89.0,594,2210.0,6.0,2220,2216.0,-4.0,0,0,,,,,,
2015,10,28,3,OO,2991,N496CA,14107,16218,845,842.0,-3.0,45.0,927.0,66.0,84.0,35.0,160,1002.0,4.0,951,1006.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,1,29,4,MQ,3494,N3AEMQ,ORD,SYR,800,758.0,-2.0,18.0,816.0,103.0,94.0,74.0,607,1030.0,2.0,1043,1032.0,-11.0,0,0,,,,,,
2015,1,2,5,US,584,N767UW,CLE,PHX,745,736.0,-9.0,10.0,746.0,269.0,300.0,265.0,1737,1011.0,25.0,1014,1036.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0
2015,10,4,7,AA,2420,N874AA,12892,11298,600,559.0,-1.0,17.0,616.0,186.0,178.0,151.0,1235,1047.0,10.0,1106,1057.0,-9.0,0,0,,,,,,
2015,7,25,6,F9,556,N912FR,SAN,DEN,950,942.0,-8.0,12.0,954.0,136.0,132.0,115.0,853,1249.0,5.0,1306,1254.0,-12.0,0,0,,,,,,
2015,12,9,3,WN,1144,N745SW,OAK,LAX,1640,1642.0,2.0,6.0,1648.0,70.0,67.0,55.0,337,1743.0,6.0,1750,1749.0,-1.0,0,0,,,,,,
2015,6,24,3,US,552,N604AW,PHX,SMF,1635,1633.0,-2.0,13.0,1646.0,112.0,104.0,88.0,647,1814.0,3.0,1827,1817.0,-10.0,0,0,,,,,,
2015,4,26,7,OO,4515,N913EV,ATL,CID,1049,1042.0,-7.0,16.0,1058.0,130.0,132.0,110.0,694,1148.0,6.0,1159,1154.0,-5.0,0,0,,,,,,
2015,2,2,1,MQ,3633,N645MQ,DFW,GRK,1825,1901.0,36.0,16.0,1917.0,46.0,48.0,29.0,134,1946.0,3.0,1911,1949.0,38.0,0,0,,2.0,0.0,5.0,31.0,0.0
2015,4,20,1,WN,580,N7707C,ISP,BWI,745,745.0,0.0,7.0,752.0,75.0,73.0,59.0,220,851.0,7.0,900,858.0,-2.0,0,0,,,,,,
2015,10,4,7,WN,1456,N275WN,11292,15304,1725,1732.0,7.0,13.0,1745.0,200.0,193.0,176.0,1506,2241.0,4.0,2245,2245.0,0.0,0,0,,,,,,
2015,12,17,4,WN,2855,N8626B,BDL,BWI,1740,1741.0,1.0,13.0,1754.0,85.0,81.0,63.0,283,1857.0,5.0,1905,1902.0,-3.0,0,0,,,,,,
2015,7,6,1,WN,176,N450WN,MDW,SAT,2045,2050.0,5.0,19.0,2109.0,155.0,149.0,128.0,1036,2317.0,2.0,2320,2319.0,-1.0,0,0,,,,,,
2015,6,27,6,WN,3113,N8309C,LAS,BNA,810,808.0,-2.0,14.0,822.0,220.0,201.0,182.0,1587,1324.0,5.0,1350,1329.0,-21.0,0,0,,,,,,
2015,3,30,1,OO,4797,N689CA,SNA,SLC,1020,1016.0,-4.0,10.0,1026.0,110.0,102.0,87.0,588,1253.0,5.0,1310,1258.0,-12.0,0,0,,,,,,
2015,12,22,2,UA,1263,N57868,KOA,SFO,1348,1406.0,18.0,10.0,1416.0,299.0,297.0,279.0,2367,2055.0,8.0,2047,2103.0,16.0,0,0,,0.0,0.0,16.0,0.0,0.0
2015,3,22,7,US,457,N914UY,ORD,PHX,700,654.0,-6.0,17.0,711.0,250.0,225.0,201.0,1440,832.0,7.0,910,839.0,-31.0,0,0,,,,,,
2015,5,6,3,EV,2574,N667GB,DFW,SHV,1840,1837.0,-3.0,21.0,1858.0,66.0,59.0,34.0,190,1932.0,4.0,1946,1936.0,-10.0,0,0,,,,,,
2015,3,20,5,DL,1208,N353NW,PDX,SLC,1019,1016.0,-3.0,9.0,1025.0,101.0,99.0,85.0,630,1250.0,5.0,1300,1255.0,-5.0,0,0,,,,,,
2015,5,10,7,AA,1397,N3AUAA,DCA,MIA,645,641.0,-4.0,11.0,652.0,156.0,141.0,126.0,919,858.0,4.0,921,902.0,-19.0,0,0,,,,,,
2015,10,4,7,EV,4180,N13538,12266,13198,722,722.0,0.0,14.0,736.0,127.0,114.0,92.0,643,908.0,8.0,929,916.0,-13.0,0,0,,,,,,
2015,3,21,6,OO,4478,N810SK,ORD,SLC,750,750.0,0.0,26.0,816.0,215.0,206.0,172.0,1250,1008.0,8.0,1025,1016.0,-9.0,0,0,,,,,,
2015,1,2,5,WN,991,N528SW,HOU,ELP,2145,2208.0,23.0,11.0,2219.0,120.0,116.0,100.0,677,2259.0,5.0,2245,2304.0,19.0,0,0,,0.0,0.0,9.0,10.0,0.0
2015,11,2,1,DL,1247,N364NW,ATL,ORF,1920,1933.0,13.0,49.0,2022.0,96.0,118.0,64.0,516,2126.0,5.0,2056,2131.0,35.0,0,0,,22.0,0.0,1.0,12.0,0.0
2015,2,12,4,EV,6034,N18557,ORD,ELM,2100,2058.0,-2.0,13.0,2111.0,98.0,97.0,78.0,566,2329.0,6.0,2338,2335.0,-3.0,0,0,,,,,,
2015,6,2,2,EV,4373,N12136,EWR,DCA,1644,1820.0,96.0,35.0,1855.0,75.0,84.0,43.0,199,1938.0,6.0,1759,1944.0,105.0,0,0,,9.0,0.0,96.0,0.0,0.0
2015,9,28,1,UA,1433,N45440,ROC,ORD,1728,1812.0,44.0,26.0,1838.0,113.0,115.0,77.0,528,1855.0,12.0,1821,1907.0,46.0,0,0,,2.0,0.0,5.0,39.0,0.0
2015,12,14,1,B6,411,N580JB,JFK,LAS,800,758.0,-2.0,50.0,848.0,353.0,362.0,304.0,2248,1052.0,8.0,1053,1100.0,7.0,0,0,,,,,,
2015,2,20,5,AA,1003,N424AA,DFW,PSP,1000,1011.0,11.0,11.0,1022.0,187.0,186.0,169.0,1126,1111.0,6.0,1107,1117.0,10.0,0,0,,,,,,
2015,11,6,5,DL,2314,N968AT,PIT,DTW,1915,1917.0,2.0,9.0,1926.0,66.0,63.0,38.0,201,2004.0,16.0,2021,2020.0,-1.0,0,0,,,,,,
2015,8,22,6,MQ,3410,N689MQ,TOL,ORD,1917,1911.0,-6.0,11.0,1922.0,74.0,82.0,41.0,213,1903.0,30.0,1931,1933.0,2.0,0,0,,,,,,
2015,11,5,4,OO,4781,N915EV,AZO,DTW,1335,1325.0,-10.0,9.0,1334.0,59.0,44.0,27.0,113,1401.0,8.0,1434,1409.0,-25.0,0,0,,,,,,
2015,12,11,5,AA,1993,N973UY,CLT,LAX,730,725.0,-5.0,13.0,738.0,326.0,337.0,312.0,2125,950.0,12.0,956,1002.0,6.0,0,0,,,,,,
2015,10,5,1,WN,1806,N345SA,11292,13487,1200,1158.0,-2.0,11.0,1209.0,115.0,101.0,85.0,680,1434.0,5.0,1455,1439.0,-16.0,0,0,,,,,,
2015,9,26,6,EV,4673,N27200,IAH,SDF,845,844.0,-1.0,12.0,856.0,137.0,134.0,115.0,788,1151.0,7.0,1202,1158.0,-4.0,0,0,,,,,,
2015,1,6,2,WN,505,N488WN,PIT,HOU,1645,1740.0,55.0,9.0,1749.0,205.0,184.0,169.0,1131,1938.0,6.0,1910,1944.0,34.0,0,0,,0.0,0.0,2.0,32.0,0.0
2015,6,16,2,B6,536,N294JB,FLL,SWF,1920,1916.0,-4.0,9.0,1925.0,184.0,159.0,144.0,1118,2149.0,6.0,2224,2155.0,-29.0,0,0,,,,,,
2015,2,27,5,UA,1739,N37465,EWR,MCO,1916,1950.0,34.0,14.0,2004.0,179.0,173.0,153.0,937,2237.0,6.0,2215,2243.0,28.0,0,0,,0.0,0.0,15.0,13.0,0.0
2015,7,24,5,OO,5645,N919SW,DEN,BIL,1528,1522.0,-6.0,29.0,1551.0,90.0,101.0,66.0,455,1657.0,6.0,1658,1703.0,5.0,0,0,,,,,,
2015,11,18,3,AA,1289,N567AA,ORD,STL,1405,1620.0,135.0,16.0,1636.0,77.0,69.0,50.0,258,1726.0,3.0,1522,1729.0,127.0,0,0,,0.0,0.0,3.0,124.0,0.0
2015,12,12,6,AS,11,N423AS,EWR,SEA,1720,1709.0,-11.0,15.0,1724.0,389.0,390.0,370.0,2402,2034.0,5.0,2049,2039.0,-10.0,0,0,,,,,,
2015,5,7,4,AA,315,N455AA,DFW,SAT,1215,1228.0,13.0,14.0,1242.0,77.0,63.0,45.0,247,1327.0,4.0,1332,1331.0,-1.0,0,0,,,,,,
2015,6,17,3,AA,2478,N4XFAA,DFW,SMF,1710,1834.0,84.0,26.0,1900.0,225.0,216.0,186.0,1431,2006.0,4.0,1855,2010.0,75.0,0,0,,0.0,0.0,0.0,70.0,5.0
2015,5,28,4,DL,1287,N3762Y,BNA,DTW,1631,1643.0,12.0,11.0,1654.0,93.0,84.0,68.0,456,1902.0,5.0,1904,1907.0,3.0,0,0,,,,,,
2015,3,18,3,AA,263,N5DVAA,MCO,LAX,1630,1625.0,-5.0,15.0,1640.0,344.0,323.0,296.0,2218,1836.0,12.0,1914,1848.0,-26.0,0,0,,,,,,
2015,10,2,5,DL,1241,N969AT,10397,11481,909,908.0,-1.0,23.0,931.0,66.0,71.0,45.0,240,916.0,3.0,915,919.0,4.0,0,0,,,,,,
2015,5,25,1,AS,67,N549AS,SIT,JNU,1822,1812.0,-10.0,8.0,1820.0,34.0,31.0,20.0,95,1840.0,3.0,1856,1843.0,-13.0,0,0,,,,,,
2015,5,15,5,AA,2196,N4YEAA,DFW,MEM,2155,2209.0,14.0,41.0,2250.0,92.0,121.0,73.0,431,3.0,7.0,2327,10.0,43.0,0,0,,29.0,0.0,14.0,0.0,0.0
2015,1,21,3,B6,1701,N509JB,JFK,FLL,840,834.0,-6.0,28.0,902.0,196.0,189.0,149.0,1069,1131.0,12.0,1156,1143.0,-13.0,0,0,,,,,,
2015,6,5,5,OO,5605,N709SK,ASE,DEN,1229,1233.0,4.0,8.0,1241.0,51.0,42.0,28.0,125,1309.0,6.0,1320,1315.0,-5.0,0,0,,,,,,
2015,9,16,3,AA,531,N647AW,PHX,RNO,950,945.0,-5.0,16.0,1001.0,110.0,109.0,89.0,601,1130.0,4.0,1140,1134.0,-6.0,0,0,,,,,,
2015,8,4,2,B6,598,N568JB,SEA,BOS,1056,1059.0,3.0,13.0,1112.0,319.0,335.0,317.0,2496,1929.0,5.0,1915,1934.0,19.0,0,0,,16.0,0.0,3.0,0.0,0.0
2015,1,28,3,WN,1046,N424WN,PHX,SLC,935,933.0,-2.0,9.0,942.0,100.0,82.0,70.0,507,1052.0,3.0,1115,1055.0,-20.0,0,0,,,,,,
2015,10,11,7,DL,1879,N972AT,12953,11697,700,657.0,-3.0,11.0,708.0,190.0,159.0,144.0,1076,932.0,4.0,1010,936.0,-34.0,0,0,,,,,,
2015,8,8,6,EV,2709,N626AE,DFW,GPT,1658,1843.0,105.0,22.0,1905.0,100.0,97.0,72.0,500,2017.0,3.0,1838,2020.0,102.0,0,0,,0.0,0.0,81.0,21.0,0.0
2015,1,9,5,UA,1290,N66825,ORD,IAH,1541,1614.0,33.0,19.0,1633.0,171.0,167.0,138.0,925,1851.0,10.0,1832,1901.0,29.0,0,0,,0.0,0.0,0.0,14.0,15.0
2015,3,6,5,DL,2285,N991DL,LGA,MCO,700,,,,,175.0,,,950,,,955,,,0,1,B,,,,,
2015,10,14,3,WN,1855,N411WN,13796,12892,1500,1502.0,2.0,24.0,1526.0,75.0,88.0,57.0,337,1623.0,7.0,1615,1630.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,6,7,7,B6,691,N354JB,BOS,TPA,1619,1615.0,-4.0,13.0,1628.0,196.0,179.0,152.0,1185,1900.0,14.0,1935,1914.0,-21.0,0,0,,,,,,
2015,9,4,5,UA,1186,N37422,ALB,ORD,1740,1738.0,-2.0,11.0,1749.0,141.0,125.0,101.0,723,1830.0,13.0,1901,1843.0,-18.0,0,0,,,,,,
2015,8,21,5,WN,2421,N685SW,LAX,SJC,1230,1250.0,20.0,8.0,1258.0,65.0,60.0,48.0,308,1346.0,4.0,1335,1350.0,15.0,0,0,,0.0,0.0,10.0,5.0,0.0
2015,11,23,1,B6,951,N559JB,BOS,MCO,1405,1537.0,92.0,12.0,1549.0,193.0,188.0,164.0,1121,1833.0,12.0,1718,1845.0,87.0,0,0,,0.0,0.0,87.0,0.0,0.0
2015,10,26,1,EV,5558,N371CA,11057,12953,1600,1556.0,-4.0,21.0,1617.0,115.0,126.0,98.0,544,1755.0,7.0,1755,1802.0,7.0,0,0,,,,,,
2015,7,14,2,DL,2167,N985DL,ALB,MSP,642,804.0,82.0,10.0,814.0,163.0,137.0,123.0,980,917.0,4.0,825,921.0,56.0,0,0,,0.0,0.0,56.0,0.0,0.0
2015,1,7,3,MQ,3623,N695MQ,DFW,CRP,2055,2157.0,62.0,27.0,2224.0,74.0,91.0,60.0,354,2324.0,4.0,2209,2328.0,79.0,0,0,,17.0,0.0,3.0,59.0,0.0
2015,6,30,2,WN,655,N766SW,LAS,ABQ,1105,1104.0,-1.0,11.0,1115.0,85.0,85.0,69.0,486,1324.0,5.0,1330,1329.0,-1.0,0,0,,,,,,
2015,4,20,1,DL,839,N953DN,DCA,ATL,600,604.0,4.0,10.0,614.0,110.0,112.0,92.0,547,746.0,10.0,750,756.0,6.0,0,0,,,,,,
2015,6,13,6,OO,6228,N874AS,DEN,BOI,755,751.0,-4.0,18.0,809.0,125.0,118.0,96.0,649,945.0,4.0,1000,949.0,-11.0,0,0,,,,,,
2015,10,12,1,AA,1911,N832AW,12892,12264,800,815.0,15.0,25.0,840.0,300.0,302.0,267.0,2288,1607.0,10.0,1600,1617.0,17.0,0,0,,2.0,0.0,15.0,0.0,0.0
2015,9,3,4,OO,6230,N716SK,DEN,JAC,807,758.0,-9.0,14.0,812.0,89.0,78.0,60.0,406,912.0,4.0,936,916.0,-20.0,0,0,,,,,,
2015,6,11,4,US,833,N937UW,CLT,STT,1150,1145.0,-5.0,51.0,1236.0,227.0,243.0,188.0,1520,1544.0,4.0,1537,1548.0,11.0,0,0,,,,,,
2015,1,30,5,HA,395,N483HA,OGG,HNL,1235,1230.0,-5.0,7.0,1237.0,36.0,35.0,24.0,100,1301.0,4.0,1311,1305.0,-6.0,0,0,,,,,,
2015,4,20,1,B6,1580,N306JB,FLL,DCA,1657,1643.0,-14.0,33.0,1716.0,147.0,157.0,121.0,899,1917.0,3.0,1924,1920.0,-4.0,0,0,,,,,,
2015,9,24,4,UA,1921,N14106,IAH,MCO,737,734.0,-3.0,14.0,748.0,145.0,130.0,108.0,854,1036.0,8.0,1102,1044.0,-18.0,0,0,,,,,,
2015,7,6,1,DL,1778,N349NB,MEM,ATL,1719,1718.0,-1.0,8.0,1726.0,94.0,80.0,52.0,332,1918.0,20.0,1953,1938.0,-15.0,0,0,,,,,,
2015,6,10,3,EV,2734,N830AS,MEI,PIB,1435,1424.0,-11.0,13.0,1437.0,30.0,33.0,16.0,69,1453.0,4.0,1505,1457.0,-8.0,0,0,,,,,,
2015,12,1,2,UA,270,N401UA,BWI,DEN,818,813.0,-5.0,12.0,825.0,248.0,235.0,202.0,1491,947.0,21.0,1026,1008.0,-18.0,0,0,,,,,,
2015,10,21,3,DL,1270,N612DL,14193,10397,1446,1438.0,-8.0,20.0,1458.0,80.0,76.0,44.0,271,1642.0,12.0,1706,1654.0,-12.0,0,0,,,,,,
2015,3,25,3,UA,1026,N37420,FLL,EWR,1159,1214.0,15.0,14.0,1228.0,180.0,179.0,154.0,1065,1502.0,11.0,1459,1513.0,14.0,0,0,,,,,,
2015,3,4,3,EV,5391,N713EV,DTW,MDW,1745,1740.0,-5.0,15.0,1755.0,73.0,73.0,52.0,228,1747.0,6.0,1758,1753.0,-5.0,0,0,,,,,,
2015,6,24,3,DL,1307,N989DL,RIC,ATL,1759,34.0,395.0,12.0,46.0,109.0,84.0,66.0,481,152.0,6.0,1948,158.0,370.0,0,0,,0.0,0.0,370.0,0.0,0.0
2015,3,27,5,US,627,N118US,SLC,PHL,2359,2357.0,-2.0,16.0,13.0,238.0,243.0,223.0,1927,556.0,4.0,557,600.0,3.0,0,0,,,,,,
2015,12,30,3,WN,280,N759GS,MDW,ALB,1435,1540.0,65.0,8.0,1548.0,105.0,93.0,83.0,717,1811.0,2.0,1720,1813.0,53.0,0,0,,0.0,0.0,5.0,48.0,0.0
2015,12,21,1,AA,673,N602AW,EWR,CLT,1713,1712.0,-1.0,18.0,1730.0,117.0,111.0,86.0,529,1856.0,7.0,1910,1903.0,-7.0,0,0,,,,,,
2015,1,17,6,OO,2609,N465SW,LAX,SMF,1650,1645.0,-5.0,18.0,1703.0,84.0,87.0,64.0,373,1807.0,5.0,1814,1812.0,-2.0,0,0,,,,,,
2015,5,26,2,AA,1024,N4YBAA,DFW,IAH,2015,2018.0,3.0,24.0,2042.0,77.0,74.0,41.0,224,2123.0,9.0,2132,2132.0,0.0,0,0,,,,,,
2015,4,14,2,WN,3744,N475WN,LAS,MDW,1255,1333.0,38.0,22.0,1355.0,210.0,214.0,186.0,1521,1901.0,6.0,1825,1907.0,42.0,0,0,,4.0,0.0,38.0,0.0,0.0
2015,3,1,7,DL,1108,N805DN,ATL,MSP,1855,1907.0,12.0,17.0,1924.0,164.0,159.0,135.0,907,2039.0,7.0,2039,2046.0,7.0,0,0,,,,,,
2015,6,15,1,WN,766,N413WN,DEN,SEA,1230,1231.0,1.0,11.0,1242.0,165.0,163.0,143.0,1024,1405.0,9.0,1415,1414.0,-1.0,0,0,,,,,,
2015,7,31,5,WN,923,N912WN,RSW,MDW,1125,1120.0,-5.0,14.0,1134.0,175.0,173.0,154.0,1105,1308.0,5.0,1320,1313.0,-7.0,0,0,,,,,,
2015,12,14,1,B6,2615,N187JB,JAX,FLL,2022,2035.0,13.0,10.0,2045.0,76.0,69.0,56.0,319,2141.0,3.0,2138,2144.0,6.0,0,0,,,,,,
2015,6,18,4,AA,1152,N358AA,MIA,ORD,950,1118.0,88.0,13.0,1131.0,207.0,178.0,156.0,1197,1307.0,9.0,1217,1316.0,59.0,0,0,,0.0,0.0,59.0,0.0,0.0
2015,3,29,7,WN,762,N939WN,DAL,ELP,1205,1231.0,26.0,7.0,1238.0,105.0,93.0,82.0,562,1300.0,4.0,1250,1304.0,14.0,0,0,,,,,,
2015,3,30,1,US,1864,N710UW,PHL,CLT,1345,1341.0,-4.0,14.0,1355.0,102.0,94.0,77.0,449,1512.0,3.0,1527,1515.0,-12.0,0,0,,,,,,
2015,6,24,3,OO,6474,N927SW,LAX,ABQ,1500,1458.0,-2.0,24.0,1522.0,119.0,129.0,100.0,677,1802.0,5.0,1759,1807.0,8.0,0,0,,,,,,
2015,11,21,6,MQ,3195,N935MQ,ORD,FAR,954,1019.0,25.0,30.0,1049.0,114.0,117.0,83.0,557,1212.0,4.0,1148,1216.0,28.0,0,0,,3.0,0.0,0.0,0.0,25.0
2015,8,25,2,DL,882,N928AT,CAE,ATL,1533,1549.0,16.0,16.0,1605.0,73.0,59.0,35.0,192,1640.0,8.0,1646,1648.0,2.0,0,0,,,,,,
2015,2,17,2,AA,84,N3JWAA,JFK,BOS,730,834.0,64.0,50.0,924.0,71.0,92.0,35.0,187,959.0,7.0,841,1006.0,85.0,0,0,,21.0,0.0,0.0,0.0,64.0
2015,4,10,5,WN,3674,N7727A,SLC,LAX,1255,1258.0,3.0,10.0,1308.0,115.0,112.0,90.0,590,1338.0,12.0,1350,1350.0,0.0,0,0,,,,,,
2015,2,26,4,UA,716,N589UA,SFO,JFK,1411,1409.0,-2.0,14.0,1423.0,334.0,313.0,288.0,2586,2211.0,11.0,2245,2222.0,-23.0,0,0,,,,,,
2015,9,20,7,AA,435,N659AW,DCA,PHX,700,656.0,-4.0,13.0,709.0,313.0,302.0,279.0,1979,848.0,10.0,913,858.0,-15.0,0,0,,,,,,
2015,12,2,3,WN,4065,N366SW,ATL,MCI,835,828.0,-7.0,16.0,844.0,140.0,134.0,113.0,692,937.0,5.0,955,942.0,-13.0,0,0,,,,,,
2015,4,14,2,OO,5393,N970SW,MKE,ORD,545,540.0,-5.0,17.0,557.0,47.0,45.0,20.0,67,617.0,8.0,632,625.0,-7.0,0,0,,,,,,
2015,4,5,7,DL,1078,N940DN,PNS,ATL,715,709.0,-6.0,12.0,721.0,74.0,63.0,43.0,271,904.0,8.0,929,912.0,-17.0,0,0,,,,,,
2015,12,6,7,AA,2371,N481AA,STL,DFW,1914,1923.0,9.0,13.0,1936.0,116.0,101.0,83.0,550,2059.0,5.0,2110,2104.0,-6.0,0,0,,,,,,
2015,1,23,5,B6,1522,N639JB,LGB,PDX,1005,955.0,-10.0,14.0,1009.0,145.0,151.0,132.0,846,1221.0,5.0,1230,1226.0,-4.0,0,0,,,,,,
2015,2,27,5,B6,2034,N789JB,SFO,BOS,2105,2104.0,-1.0,22.0,2126.0,324.0,322.0,297.0,2704,523.0,3.0,529,526.0,-3.0,0,0,,,,,,
2015,6,9,2,UA,1915,N77431,MCO,ORD,1527,1538.0,11.0,60.0,1638.0,177.0,224.0,138.0,1005,1756.0,26.0,1724,1822.0,58.0,0,0,,47.0,0.0,0.0,0.0,11.0
2015,10,9,5,WN,457,N558WN,14679,11292,1515,1523.0,8.0,12.0,1535.0,135.0,138.0,121.0,853,1836.0,5.0,1830,1841.0,11.0,0,0,,,,,,
2015,12,1,2,WN,1814,N218WN,OAK,LAX,850,851.0,1.0,8.0,859.0,75.0,70.0,53.0,337,952.0,9.0,1005,1001.0,-4.0,0,0,,,,,,
2015,4,23,4,MQ,3682,N521MQ,LGA,ATL,625,633.0,8.0,25.0,658.0,137.0,148.0,116.0,762,854.0,7.0,842,901.0,19.0,0,0,,11.0,0.0,8.0,0.0,0.0
2015,9,23,3,DL,2180,N960AT,ATL,MEM,1102,1100.0,-2.0,27.0,1127.0,77.0,84.0,53.0,332,1120.0,4.0,1119,1124.0,5.0,0,0,,,,,,
2015,2,10,2,EV,4111,N16976,IAH,BHM,2112,2101.0,-11.0,10.0,2111.0,95.0,88.0,74.0,562,2225.0,4.0,2247,2229.0,-18.0,0,0,,,,,,
2015,3,22,7,AA,1031,N574AA,DFW,PIT,1350,1419.0,29.0,14.0,1433.0,152.0,148.0,128.0,1067,1741.0,6.0,1722,1747.0,25.0,0,0,,0.0,25.0,0.0,0.0,0.0
2015,12,4,5,AA,2061,N817AW,CLT,PBI,745,742.0,-3.0,27.0,809.0,114.0,128.0,97.0,590,946.0,4.0,939,950.0,11.0,0,0,,,,,,
2015,2,20,5,HA,343,N486HA,HNL,LIH,1242,1239.0,-3.0,15.0,1254.0,39.0,49.0,28.0,102,1322.0,6.0,1321,1328.0,7.0,0,0,,,,,,
2015,6,21,7,DL,2399,N990DL,RIC,ATL,1423,1433.0,10.0,9.0,1442.0,107.0,86.0,69.0,481,1551.0,8.0,1610,1559.0,-11.0,0,0,,,,,,
2015,2,18,3,WN,259,N615SW,IAD,DEN,915,914.0,-1.0,13.0,927.0,245.0,247.0,228.0,1452,1115.0,6.0,1120,1121.0,1.0,0,0,,,,,,
2015,8,9,7,WN,2400,N213WN,LAS,BUR,1940,1955.0,15.0,14.0,2009.0,60.0,62.0,45.0,223,2054.0,3.0,2040,2057.0,17.0,0,0,,2.0,0.0,13.0,2.0,0.0
2015,11,16,1,WN,2977,N460WN,AUS,DAL,1310,1541.0,151.0,8.0,1549.0,55.0,50.0,38.0,189,1627.0,4.0,1405,1631.0,146.0,0,0,,0.0,0.0,2.0,144.0,0.0
2015,3,8,7,DL,1726,N539US,ATL,FLL,1400,1408.0,8.0,17.0,1425.0,120.0,103.0,83.0,581,1548.0,3.0,1600,1551.0,-9.0,0,0,,,,,,
2015,7,7,2,WN,190,N905WN,SAT,MSY,1310,1305.0,-5.0,10.0,1315.0,95.0,84.0,71.0,494,1426.0,3.0,1445,1429.0,-16.0,0,0,,,,,,
2015,6,26,5,WN,164,N739GB,ALB,BWI,1415,1413.0,-2.0,8.0,1421.0,75.0,71.0,51.0,289,1512.0,12.0,1530,1524.0,-6.0,0,0,,,,,,
2015,5,25,1,OO,4713,N604SK,SMF,SLC,1631,1626.0,-5.0,10.0,1636.0,99.0,93.0,78.0,532,1854.0,5.0,1910,1859.0,-11.0,0,0,,,,,,
2015,5,22,5,NK,260,N512NK,ORD,PHL,2050,2132.0,42.0,22.0,2154.0,116.0,108.0,79.0,678,13.0,7.0,2346,20.0,34.0,0,0,,0.0,0.0,34.0,0.0,0.0
2015,10,11,7,WN,1806,N235WN,13198,13204,1745,1746.0,1.0,10.0,1756.0,160.0,159.0,136.0,1072,2112.0,13.0,2125,2125.0,0.0,0,0,,,,,,
2015,12,29,2,AA,2013,N703UW,RIC,CLT,645,655.0,10.0,17.0,712.0,82.0,82.0,58.0,257,810.0,7.0,807,817.0,10.0,0,0,,,,,,
2015,12,4,5,AA,565,N524UW,PHL,DFW,800,755.0,-5.0,21.0,816.0,244.0,209.0,173.0,1303,1009.0,15.0,1104,1024.0,-40.0,0,0,,,,,,
